gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC06F5021B7	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01AF691C1	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A31C8D8B	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0E829C954	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	0.0233	0.0348	0.0549	0.0284	0.0284	0.0196	0.0403	0.0193	0.0	0.6003	0.8594	1.5073	0.1008	0.0165	0.0848	0.053	0.0452	0.0468	0.6153	0.7219	0.7803	1.0496	0.3293	0.2441	0.0554	0.1031	0.6052	0.2962	0.2219	0.2688	0.1132	0.1268	0.2769	0.1893	0.0121	0.1903
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0C61DFEC5	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	0.0032	0.0	0.0164	0.0	0.0082	0.0	0.0	0.0	0.0	0.0698	0.413	0.3612	0.0	0.0065	0.0	0.0	0.0253	0.0532	0.3987	0.7244	0.6627	0.5586	0.5328	0.0	0.0137	0.0	0.443	0.2143	0.1623	0.1477	0.0	0.0	0.0101	0.0081	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	0.0	0.0	0.0	0.0025	0.0017	0.0	0.0	0.0	0.0	0.01	0.0	0.0037	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0066	0.0142	0.0	0.161	0.0	0.0112	0.0091	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0343	0.0032	0.0153	0.0278	0.0185	0.0397	0.0109	0.0	0.0	0.038	0.032	0.0405	0.0	0.0123	0.03	0.0151	0.0103	0.0	0.0236	0.0154	0.014	0.0351	0.0183	0.0083	0.0696	0.0239	0.0	0.0422	0.031	0.0334	0.0478	0.0	0.0214	0.0124	0.0246	0.1897
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0343	0.0032	0.0153	0.0278	0.0185	0.0397	0.0109	0.0	0.0	0.038	0.032	0.0405	0.0	0.0123	0.03	0.0151	0.0103	0.0	0.0236	0.0154	0.014	0.0351	0.0183	0.0083	0.0696	0.0239	0.0	0.0422	0.031	0.0334	0.0478	0.0	0.0214	0.0124	0.0246	0.1897
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	0.0	0.0093	0.0116	0.0	0.0034	0.0	0.0	0.0	0.0	0.0349	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0058	0.0184	0.0	0.0	0.0	0.0	0.0	0.0114	0.0	0.0	0.0	0.0	0.0122	0.0041	0.0	0.0	0.0103	0.0413	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	0.0	0.0093	0.0116	0.0	0.0034	0.0	0.0	0.0	0.0	0.0349	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0058	0.0184	0.0	0.0	0.0	0.0	0.0	0.0114	0.0	0.0	0.0	0.0	0.0122	0.0041	0.0	0.0	0.0103	0.0413	0.0
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS06C6527F4	0.0	0.0	0.0128	0.0098	0.0036	0.0035	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0333	0.0	0.0	0.0	0.0138	0.0	0.0024	0.0027	0.0484	0.0
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS0BEF10547	0.0	0.0	0.0128	0.0098	0.0036	0.0035	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0333	0.0	0.0	0.0	0.0138	0.0	0.0024	0.0027	0.0484	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	0.0	0.0042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	0.0	0.0	0.0	0.0044	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	0.0	0.0	0.0	0.0044	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	0.0	0.0	0.0	0.0044	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	0.0	0.0	0.0	0.0044	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075	0.0119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL23	CPI-CC08EF3C145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL23A	Q9NPF7	True	IL23A_HUMAN	IL23	CPI-CC08EF3C145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.1899	0.1724	0.1539	0.1335	0.1206	0.1453	0.1176	0.2009	0.0654	0.1134	0.1842	0.2376	0.1221	0.1048	0.0424	0.0977	0.1116	0.1634	0.0784	0.2305	0.182	0.1068	0.1369	0.2279	0.1507	0.1791	0.2467	0.1094	0.0795	0.1297	0.1901	0.0386	0.22	0.1868	0.0072	0.1583
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.1899	0.1724	0.1539	0.1335	0.1206	0.1453	0.1176	0.2009	0.0654	0.1134	0.1842	0.2376	0.1221	0.1048	0.0424	0.0977	0.1116	0.1634	0.0784	0.2305	0.182	0.1068	0.1369	0.2279	0.1507	0.1791	0.2467	0.1094	0.0795	0.1297	0.1901	0.0386	0.22	0.1868	0.0072	0.1583
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0387	0.0353	0.0157	0.0247	0.0192	0.0353	0.0	0.0	0.0	0.0	0.0054	0.0375	0.0	0.0422	0.0	0.0115	0.0504	0.0	0.0198	0.0	0.0099	0.0	0.004	0.034	0.0066	0.0717	0.0	0.0052	0.0	0.0119	0.0	0.0274	0.0317	0.0059	0.0072	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0387	0.0353	0.0157	0.0247	0.0192	0.0353	0.0	0.0	0.0	0.0	0.0054	0.0375	0.0	0.0422	0.0	0.0115	0.0504	0.0	0.0198	0.0	0.0099	0.0	0.004	0.034	0.0066	0.0717	0.0	0.0052	0.0	0.0119	0.0	0.0274	0.0317	0.0059	0.0072	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0387	0.0353	0.0157	0.0247	0.0192	0.0353	0.0	0.0	0.0	0.0	0.0054	0.0375	0.0	0.0422	0.0	0.0115	0.0504	0.0	0.0198	0.0	0.0099	0.0	0.004	0.034	0.0066	0.0717	0.0	0.0052	0.0	0.0119	0.0	0.0274	0.0317	0.0059	0.0072	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0387	0.0353	0.0157	0.0247	0.0192	0.0353	0.0	0.0	0.0	0.0	0.0054	0.0375	0.0	0.0422	0.0	0.0115	0.0504	0.0	0.0198	0.0	0.0099	0.0	0.004	0.034	0.0066	0.0717	0.0	0.0052	0.0	0.0119	0.0	0.0274	0.0317	0.0059	0.0072	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.3566	0.2973	0.2119	0.2545	0.3328	0.2586	0.2084	0.3392	0.5186	0.171	0.1304	0.1397	0.0267	0.0545	0.0424	0.0496	0.033	0.1634	0.0784	0.1195	0.1507	0.1068	0.1369	0.0	0.1026	0.2166	0.0844	0.1128	0.0795	0.0795	0.1901	0.0386	0.1484	0.1609	0.006	0.1141
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.3566	0.2973	0.2119	0.2545	0.3328	0.2586	0.2084	0.3392	0.5186	0.171	0.1304	0.1397	0.0267	0.0545	0.0424	0.0496	0.033	0.1634	0.0784	0.1195	0.1507	0.1068	0.1369	0.0	0.1026	0.2166	0.0844	0.1128	0.0795	0.0795	0.1901	0.0386	0.1484	0.1609	0.006	0.1141
TYR	P14679	True	TYRO_HUMAN	Ldopa_byTYR	CPI-CS034170CC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0198	0.0	0.0	0.0	0.0059	0.0	0.0	0.0	0.0	0.0133	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	0.0945	0.0603	0.058	0.0611	0.0382	0.0311	0.0	0.0586	0.0256	0.0581	0.0408	0.0696	0.0371	0.0515	0.0441	0.12	0.0318	0.1151	0.0448	0.0342	0.0453	0.0564	0.0266	0.1195	0.0989	0.0779	0.0441	0.055	0.0	0.0798	0.0396	0.0958	0.0245	0.0389	0.0237	0.0677
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	0.0945	0.0603	0.058	0.0611	0.0382	0.0311	0.0	0.0586	0.0256	0.0581	0.0408	0.0696	0.0371	0.0515	0.0441	0.12	0.0318	0.1151	0.0448	0.0342	0.0453	0.0564	0.0266	0.1195	0.0989	0.0779	0.0441	0.055	0.0	0.0798	0.0396	0.0958	0.0245	0.0389	0.0237	0.0677
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0AFE4D0CB	0.0945	0.0603	0.058	0.0611	0.0382	0.0311	0.0	0.0586	0.0256	0.0581	0.0408	0.0696	0.0371	0.0515	0.0441	0.12	0.0318	0.1151	0.0448	0.0342	0.0453	0.0564	0.0266	0.1195	0.0989	0.0779	0.0441	0.055	0.0	0.0798	0.0396	0.0958	0.0245	0.0389	0.0237	0.0677
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS00DCACEEE	0.0	0.0	0.0	0.012	0.0052	0.0081	0.0	0.0248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS0891F5216	0.0	0.0	0.0	0.012	0.0052	0.0081	0.0	0.0248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0
