gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.NA	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.NA	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0300AB2DF	INHA	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0114	0.0078	0.0	0.0044	0.0426	0.0	0.0119	0.0185	0.0	0.004	0.0	0.0147	0.0	0.0053	0.0	0.0116	0.0089	0.0101	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC02D192370	INHA	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0114	0.0078	0.0	0.0044	0.0426	0.0	0.0119	0.0185	0.0	0.004	0.0	0.0147	0.0	0.0053	0.0	0.0116	0.0089	0.0101	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC057B323A5	INHA	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0114	0.0078	0.0	0.0044	0.0426	0.0	0.0119	0.0185	0.0	0.004	0.0	0.0147	0.0	0.0053	0.0	0.0116	0.0089	0.0101	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC08375F742	INHA	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0114	0.0078	0.0	0.0044	0.0426	0.0	0.0119	0.0185	0.0	0.004	0.0	0.0147	0.0	0.0053	0.0	0.0116	0.0089	0.0101	0.0
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0E62974F4	INHA	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0114	0.0078	0.0	0.0044	0.0426	0.0	0.0119	0.0185	0.0	0.004	0.0	0.0147	0.0	0.0053	0.0	0.0116	0.0089	0.0101	0.0
HSD17B6	O14756	True	H17B6_HUMAN	Androsterone_byHSD17B6	CPI-CS019C00E02	HSD17B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0010C54C6	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC048F01E8D	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC06F5021B7	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01AF691C1	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A31C8D8B	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0E829C954	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	ALDH1A1	0.0385	0.1119	0.1026	0.0782	0.0659	0.0583	0.0682	0.3333	0.0579	0.0556	0.6444	0.725	0.9545	0.0938	0.0645	0.0696	0.0935	0.1023	0.1528	0.5227	0.6627	0.7171	0.8384	0.4043	0.225	0.1071	0.1667	0.619	0.392	0.4348	0.3137	0.3846	0.0952	0.1633	0.4232	0.3036	0.0758	0.1513
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0C61DFEC5	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	ALDH1A2	0.0385	0.0075	0.0256	0.0095	0.011	0.0045	0.0	0.3333	0.0	0.0	0.0556	0.4464	0.4141	0.0	0.0036	0.0	0.0081	0.0114	0.0694	0.5398	0.7647	0.6244	0.6376	0.4468	0.0	0.0714	0.0	0.5714	0.288	0.2174	0.1569	0.5385	0.0	0.0	0.0174	0.0089	0.0051	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	ALDH1A3	0.0	0.0	0.0	0.0024	0.0027	0.0	0.0	0.0	0.0	0.0	0.0111	0.0	0.0101	0.0	0.0143	0.0	0.0041	0.0	0.0	0.0	0.0039	0.0098	0.0087	0.0213	0.025	0.1429	0.037	0.0952	0.004	0.0435	0.0049	0.0	0.0053	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR1B	0.0962	0.0373	0.0256	0.0687	0.044	0.0583	0.0227	0.0	0.0	0.0	0.0556	0.0321	0.0657	0.0	0.0717	0.0435	0.0528	0.0568	0.0139	0.0284	0.051	0.0488	0.0699	0.0851	0.075	0.0595	0.0556	0.0476	0.052	0.087	0.0539	0.0	0.0529	0.0612	0.0522	0.0536	0.0758	0.1092
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR2	0.0962	0.0373	0.0256	0.0687	0.044	0.0583	0.0227	0.0	0.0	0.0	0.0556	0.0321	0.0657	0.0	0.0717	0.0435	0.0528	0.0568	0.0139	0.0284	0.051	0.0488	0.0699	0.0851	0.075	0.0595	0.0556	0.0476	0.052	0.087	0.0539	0.0	0.0529	0.0612	0.0522	0.0536	0.0758	0.1092
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	CYP27B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	DHCR24	0.0	0.0224	0.0256	0.0261	0.0192	0.009	0.0455	0.0	0.0083	0.0	0.0444	0.0107	0.0354	0.0	0.0072	0.0174	0.0203	0.0341	0.0556	0.0455	0.0078	0.0146	0.0262	0.0	0.0	0.0357	0.0185	0.0	0.024	0.0435	0.0343	0.0	0.0212	0.0204	0.029	0.0179	0.0909	0.0084
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	DHCR24	0.0	0.0224	0.0256	0.0261	0.0192	0.009	0.0455	0.0	0.0083	0.0	0.0444	0.0107	0.0354	0.0	0.0072	0.0174	0.0203	0.0341	0.0556	0.0455	0.0078	0.0146	0.0262	0.0	0.0	0.0357	0.0185	0.0	0.024	0.0435	0.0343	0.0	0.0212	0.0204	0.029	0.0179	0.0909	0.0084
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS06C6527F4	DHCR7	0.0	0.0	0.0256	0.0213	0.011	0.0179	0.0227	0.0	0.0165	0.0556	0.0111	0.0071	0.0051	0.0	0.0036	0.0087	0.0203	0.0227	0.0833	0.0114	0.0039	0.0049	0.0262	0.0213	0.025	0.0	0.0	0.0476	0.0	0.0	0.0049	0.0	0.0212	0.0204	0.0348	0.0268	0.1162	0.0168
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS0BEF10547	DHCR7	0.0	0.0	0.0256	0.0213	0.011	0.0179	0.0227	0.0	0.0165	0.0556	0.0111	0.0071	0.0051	0.0	0.0036	0.0087	0.0203	0.0227	0.0833	0.0114	0.0039	0.0049	0.0262	0.0213	0.025	0.0	0.0	0.0476	0.0	0.0	0.0049	0.0	0.0212	0.0204	0.0348	0.0268	0.1162	0.0168
CYP11B1	P15538	True	C11B1_HUMAN	Corticosterone_byCYP11B1	CPI-CS08489C136	CYP11B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP11B1	P15538	True	C11B1_HUMAN	Corticosterone_byCYP11B1	CPI-CS0F08AA106	CYP11B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	CYP19A1	0.0	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0089	0.0051	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	CYP19A1	0.0	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0089	0.0051	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	CYP19A1	0.0	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0089	0.0051	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	CYP19A1	0.0	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0089	0.0051	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	HSD17B1	0.0	0.0075	0.0	0.0047	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0146	0.0131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	HSD17B1	0.0	0.0075	0.0	0.0047	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0146	0.0131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	HSD17B1	0.0	0.0075	0.0	0.0047	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0146	0.0131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	HSD17B1	0.0	0.0075	0.0	0.0047	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0146	0.0131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC025CA2E0D	IL12A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC025CA2E0D	IL12B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL23	CPI-CC08EF3C145	IL12B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL23A	Q9NPF7	True	IL23A_HUMAN	IL23	CPI-CC08EF3C145	IL23A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	EBI3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0041	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	IL12A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0041	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
